Rank,Layer,Head,certain,manipulated_1,manipulated_2,manipulated_3,increase_certain_to_manipulated_1,increase_manipulated_1_to_manipulated_2,increase_manipulated_2_to_manipulated_3,total_increase_certain_to_manipulated_3,trend_slope_per_step,monotonic_increase
868,27,Head_17,0.0,0.0093,0.0117,0.0138,0.0093,0.002400000000000001,0.0020999999999999994,0.0138,0.0046,True
869,0,Head_14,0.0,0.0055,0.0099,0.0137,0.0055,0.004400000000000001,0.0037999999999999996,0.0137,0.004566666666666667,True
870,3,Head_12,0.0,0.0055,0.009,0.0137,0.0055,0.0034999999999999996,0.004700000000000001,0.0137,0.004566666666666667,True
871,3,Head_16,0.0,0.0051,0.0091,0.0137,0.0051,0.004,0.0046,0.0137,0.004566666666666667,True
872,24,Head_5,0.0,0.0074,0.0103,0.0137,0.0074,0.0029,0.0034000000000000002,0.0137,0.004566666666666667,True
873,2,Head_24,0.0,0.0083,0.011,0.0135,0.0083,0.0026999999999999993,0.0025000000000000005,0.0135,0.0045,True
874,1,Head_28,0.0,0.0068,0.0101,0.0134,0.0068,0.0033,0.003300000000000001,0.0134,0.0044666666666666665,True
875,27,Head_3,0.0,0.007,0.0103,0.0134,0.007,0.0033,0.0031000000000000003,0.0134,0.0044666666666666665,True
876,24,Head_30,0.0,0.0065,0.0098,0.0133,0.0065,0.0033,0.0034999999999999996,0.0133,0.004433333333333333,True
877,9,Head_25,0.0,0.0071,0.0102,0.0132,0.0071,0.0031000000000000003,0.002999999999999999,0.0132,0.0044,True
878,29,Head_0,0.0,0.0069,0.0098,0.0132,0.0069,0.0029,0.0034000000000000002,0.0132,0.0044,True
879,29,Head_6,0.0,0.0059,0.0094,0.0131,0.0059,0.0035000000000000005,0.0037,0.0131,0.004366666666666667,True
880,17,Head_16,0.0,0.0062,0.0097,0.013,0.0062,0.0035000000000000005,0.003299999999999999,0.013,0.004333333333333333,True
881,31,Head_8,0.0,0.0072,0.0096,0.0129,0.0072,0.0023999999999999994,0.003300000000000001,0.0129,0.0043,True
882,2,Head_17,0.0,0.0067,0.0095,0.0128,0.0067,0.0027999999999999995,0.003300000000000001,0.0128,0.004266666666666667,True
883,19,Head_19,0.0,0.0063,0.0092,0.0128,0.0063,0.0029,0.0036000000000000008,0.0128,0.004266666666666667,True
884,25,Head_25,0.0,0.0074,0.0098,0.0128,0.0074,0.0023999999999999994,0.003000000000000001,0.0128,0.004266666666666667,True
885,5,Head_8,0.0,0.0054,0.0093,0.0126,0.0054,0.003899999999999999,0.003300000000000001,0.0126,0.0042,True
886,19,Head_17,0.0,0.0072,0.0105,0.0124,0.0072,0.003300000000000001,0.001899999999999999,0.0124,0.0041333333333333335,True
887,20,Head_4,0.0,0.007,0.0093,0.0124,0.007,0.002299999999999999,0.0031000000000000003,0.0124,0.0041333333333333335,True
888,24,Head_10,0.0,0.0066,0.0091,0.0124,0.0066,0.0025000000000000005,0.003299999999999999,0.0124,0.0041333333333333335,True
889,1,Head_2,0.0,0.0059,0.0079,0.0122,0.0059,0.002000000000000001,0.0043,0.0122,0.004066666666666667,True
890,1,Head_12,0.0,0.0057,0.0087,0.0122,0.0057,0.002999999999999999,0.0035000000000000014,0.0122,0.004066666666666667,True
891,30,Head_5,0.0,0.0066,0.0095,0.0122,0.0066,0.0029,0.002700000000000001,0.0122,0.004066666666666667,True
892,23,Head_23,0.0,0.0075,0.0096,0.0121,0.0075,0.0020999999999999994,0.0025000000000000005,0.0121,0.004033333333333333,True
893,25,Head_31,0.0,0.0065,0.0089,0.012,0.0065,0.0024000000000000002,0.0031000000000000003,0.012,0.004,True
894,19,Head_4,0.0,0.0055,0.0085,0.0119,0.0055,0.003000000000000001,0.0034000000000000002,0.0119,0.003966666666666667,True
895,1,Head_10,0.0,0.0045,0.0079,0.0117,0.0045,0.003400000000000001,0.0037999999999999996,0.0117,0.0039000000000000003,True
896,18,Head_31,0.0,0.0061,0.0089,0.0117,0.0061,0.0027999999999999995,0.0028000000000000004,0.0117,0.0039000000000000003,True
897,25,Head_30,0.0,0.0057,0.0085,0.0117,0.0057,0.0028000000000000004,0.0031999999999999997,0.0117,0.0039000000000000003,True
898,5,Head_9,0.0,0.0052,0.0084,0.0116,0.0052,0.0031999999999999997,0.0031999999999999997,0.0116,0.0038666666666666663,True
899,0,Head_9,0.0,0.005,0.0082,0.0115,0.005,0.0032000000000000006,0.003299999999999999,0.0115,0.003833333333333333,True
900,18,Head_7,0.0,0.0063,0.008,0.0115,0.0063,0.0017000000000000001,0.0034999999999999996,0.0115,0.003833333333333333,True
901,25,Head_29,0.0,0.0064,0.0086,0.0115,0.0064,0.0021999999999999997,0.0029,0.0115,0.003833333333333333,True
902,4,Head_17,0.0,0.0036,0.0069,0.0113,0.0036,0.0033,0.004399999999999999,0.0113,0.0037666666666666664,True
903,18,Head_3,0.0,0.0059,0.0081,0.0113,0.0059,0.0021999999999999997,0.0031999999999999997,0.0113,0.0037666666666666664,True
904,0,Head_19,0.0,0.0052,0.0082,0.011,0.0052,0.003000000000000001,0.0027999999999999987,0.011,0.0036666666666666666,True
905,25,Head_8,0.0,0.0058,0.0079,0.011,0.0058,0.002100000000000001,0.0030999999999999986,0.011,0.0036666666666666666,True
906,1,Head_9,0.0,0.005,0.0077,0.0109,0.005,0.0027,0.0031999999999999997,0.0109,0.0036333333333333335,True
907,2,Head_7,0.0,0.0056,0.0079,0.0109,0.0056,0.002300000000000001,0.002999999999999999,0.0109,0.0036333333333333335,True
908,1,Head_20,0.0,0.0056,0.0079,0.0107,0.0056,0.002300000000000001,0.0027999999999999987,0.0107,0.0035666666666666663,True
909,1,Head_30,0.0,0.0049,0.0075,0.0107,0.0049,0.0026,0.0031999999999999997,0.0107,0.0035666666666666663,True
910,22,Head_22,0.0,0.0067,0.0088,0.0106,0.0067,0.0021000000000000003,0.0017999999999999995,0.0106,0.003533333333333333,True
911,3,Head_14,0.0,0.0055,0.0082,0.0105,0.0055,0.002700000000000001,0.0023,0.0105,0.0035,True
912,2,Head_3,0.0,0.0076,0.0094,0.0104,0.0076,0.0018000000000000004,0.0009999999999999992,0.0104,0.0034666666666666665,True
913,15,Head_31,0.0,0.0056,0.008,0.0104,0.0056,0.0024000000000000002,0.0023999999999999994,0.0104,0.0034666666666666665,True
914,2,Head_12,0.0,0.002,0.0044,0.0101,0.002,0.0024000000000000002,0.005699999999999999,0.0101,0.0033666666666666667,True
915,3,Head_15,0.0,0.0057,0.0078,0.0101,0.0057,0.0020999999999999994,0.0023,0.0101,0.0033666666666666667,True
916,16,Head_23,0.0,0.0063,0.0079,0.0101,0.0063,0.0016000000000000007,0.002199999999999999,0.0101,0.0033666666666666667,True
917,0,Head_13,0.0,0.0045,0.007,0.01,0.0045,0.0025000000000000005,0.003,0.01,0.0033333333333333335,True
918,20,Head_19,0.0,0.006,0.0083,0.01,0.006,0.0023,0.0017000000000000001,0.01,0.0033333333333333335,True
919,20,Head_7,0.0,0.0054,0.0074,0.0099,0.0054,0.002,0.0025000000000000005,0.0099,0.0033000000000000004,True
920,26,Head_8,0.0,0.0059,0.0078,0.0099,0.0059,0.0018999999999999998,0.002100000000000001,0.0099,0.0033000000000000004,True
921,1,Head_29,0.0,0.0037,0.0072,0.0098,0.0037,0.0034999999999999996,0.0026,0.0098,0.0032666666666666664,True
922,25,Head_9,0.0,0.0043,0.0065,0.0098,0.0043,0.0021999999999999997,0.0033,0.0098,0.0032666666666666664,True
923,6,Head_8,0.0,0.0044,0.0067,0.0097,0.0044,0.0023,0.003,0.0097,0.0032333333333333333,True
924,24,Head_11,0.0,0.0057,0.0077,0.0096,0.0057,0.002,0.001899999999999999,0.0096,0.0031999999999999997,True
925,1,Head_6,0.0,0.0043,0.007,0.0095,0.0043,0.0027,0.0024999999999999996,0.0095,0.0031666666666666666,True
926,2,Head_29,0.0,0.0043,0.0056,0.0095,0.0043,0.0013,0.0039,0.0095,0.0031666666666666666,True
927,15,Head_19,0.0,0.0045,0.0072,0.0095,0.0045,0.0027,0.0023,0.0095,0.0031666666666666666,True
928,31,Head_10,0.0,0.0051,0.0071,0.0094,0.0051,0.002,0.0023,0.0094,0.0031333333333333335,True
929,2,Head_28,0.0,0.0058,0.0076,0.0092,0.0058,0.0018000000000000004,0.0015999999999999999,0.0092,0.0030666666666666668,True
930,21,Head_22,0.0,0.0042,0.0063,0.0091,0.0042,0.0021000000000000003,0.0028000000000000004,0.0091,0.0030333333333333336,True
931,1,Head_31,0.0,0.0044,0.0068,0.009,0.0044,0.0023999999999999994,0.0021999999999999997,0.009,0.0029999999999999996,True
932,3,Head_18,0.0,0.0044,0.0061,0.0089,0.0044,0.0017000000000000001,0.0027999999999999995,0.0089,0.0029666666666666665,True
933,4,Head_14,0.0,0.0052,0.0074,0.0089,0.0052,0.0022000000000000006,0.0014999999999999996,0.0089,0.0029666666666666665,True
934,0,Head_29,0.0,0.0072,0.007,0.0087,0.0072,-0.00019999999999999966,0.0016999999999999993,0.0087,0.0029,False
935,17,Head_17,0.0,0.0043,0.0064,0.0087,0.0043,0.0021000000000000003,0.002299999999999999,0.0087,0.0029,True
936,0,Head_17,0.0,0.0038,0.0061,0.0086,0.0038,0.0023000000000000004,0.0024999999999999996,0.0086,0.0028666666666666667,True
937,6,Head_28,0.0,0.0038,0.0063,0.0086,0.0038,0.0025,0.0023,0.0086,0.0028666666666666667,True
938,24,Head_8,0.0,0.0045,0.0065,0.0086,0.0045,0.002,0.0021000000000000003,0.0086,0.0028666666666666667,True
939,26,Head_11,0.0,0.0047,0.0067,0.0086,0.0047,0.002,0.0018999999999999998,0.0086,0.0028666666666666667,True
940,16,Head_21,0.0,0.0048,0.0069,0.0084,0.0048,0.0021000000000000003,0.0014999999999999996,0.0084,0.0028,True
941,2,Head_10,0.0,0.0039,0.0063,0.0083,0.0039,0.0024000000000000002,0.002,0.0083,0.002766666666666667,True
942,7,Head_25,0.0,0.0055,0.0071,0.0083,0.0055,0.0016000000000000007,0.0011999999999999997,0.0083,0.002766666666666667,True
943,29,Head_1,0.0,0.0048,0.0067,0.0083,0.0048,0.0019000000000000006,0.0015999999999999999,0.0083,0.002766666666666667,True
944,3,Head_24,0.0,0.005,0.0066,0.0082,0.005,0.0015999999999999999,0.0016000000000000007,0.0082,0.0027333333333333337,True
945,6,Head_10,0.0,0.0042,0.007,0.0082,0.0042,0.0028000000000000004,0.0012000000000000005,0.0082,0.0027333333333333337,True
946,19,Head_27,0.0,0.0051,0.0067,0.0082,0.0051,0.0015999999999999999,0.0015000000000000005,0.0082,0.0027333333333333337,True
947,1,Head_0,0.0,0.0034,0.0057,0.0081,0.0034,0.0023000000000000004,0.0023999999999999994,0.0081,0.0026999999999999997,True
948,6,Head_2,0.0,0.0046,0.0068,0.0081,0.0046,0.0021999999999999997,0.0013,0.0081,0.0026999999999999997,True
949,2,Head_9,0.0,0.004,0.0054,0.0079,0.004,0.0014000000000000002,0.0025000000000000005,0.0079,0.0026333333333333334,True
950,2,Head_2,0.0,0.0054,0.0069,0.0076,0.0054,0.0014999999999999996,0.0007000000000000001,0.0076,0.002533333333333333,True
951,4,Head_29,0.0,0.0044,0.0062,0.0075,0.0044,0.0017999999999999995,0.0013,0.0075,0.0025,True
952,17,Head_8,0.0,0.0034,0.0051,0.0075,0.0034,0.0017000000000000006,0.0023999999999999994,0.0075,0.0025,True
953,3,Head_17,0.0,0.0041,0.0052,0.0074,0.0041,0.0010999999999999994,0.0022000000000000006,0.0074,0.002466666666666667,True
954,18,Head_21,0.0,0.0053,0.0066,0.0074,0.0053,0.0013,0.0008000000000000004,0.0074,0.002466666666666667,True
955,17,Head_10,0.0,0.0034,0.0052,0.0073,0.0034,0.0018,0.0021000000000000003,0.0073,0.0024333333333333334,True
956,29,Head_12,0.0,0.0041,0.0057,0.0073,0.0041,0.0015999999999999999,0.0015999999999999999,0.0073,0.0024333333333333334,True
957,2,Head_18,0.0,0.0044,0.0059,0.0072,0.0044,0.0014999999999999996,0.0013,0.0072,0.0024,True
958,3,Head_7,0.0,0.0039,0.0054,0.0072,0.0039,0.0015000000000000005,0.0017999999999999995,0.0072,0.0024,True
959,15,Head_1,0.0,0.0039,0.0054,0.0072,0.0039,0.0015000000000000005,0.0017999999999999995,0.0072,0.0024,True
960,1,Head_22,0.0,0.003,0.0047,0.007,0.003,0.0017000000000000001,0.0023,0.007,0.0023333333333333335,True
961,2,Head_13,0.0,0.0057,0.0066,0.0069,0.0057,0.0008999999999999998,0.0002999999999999999,0.0069,0.0023,True
962,15,Head_2,0.0,0.0038,0.0053,0.0069,0.0038,0.0015,0.0015999999999999999,0.0069,0.0023,True
963,24,Head_9,0.0,0.0039,0.0054,0.0065,0.0039,0.0015000000000000005,0.0010999999999999994,0.0065,0.0021666666666666666,True
964,0,Head_10,0.0,0.0036,0.0049,0.0064,0.0036,0.0013,0.0015000000000000005,0.0064,0.0021333333333333334,True
965,1,Head_19,0.0,0.0023,0.0042,0.0064,0.0023,0.0018999999999999998,0.0022000000000000006,0.0064,0.0021333333333333334,True
966,3,Head_25,0.0,0.0037,0.005,0.0063,0.0037,0.0013,0.0013,0.0063,0.0021,True
967,1,Head_21,0.0,0.0029,0.0045,0.0062,0.0029,0.0015999999999999999,0.0017000000000000001,0.0062,0.0020666666666666667,True
968,25,Head_3,0.0,0.004,0.0055,0.006,0.004,0.0014999999999999996,0.0005000000000000004,0.006,0.002,True
969,1,Head_14,0.0,0.0025,0.004,0.0059,0.0025,0.0015,0.0018999999999999998,0.0059,0.0019666666666666665,True
970,2,Head_26,0.0,0.0044,0.0048,0.0059,0.0044,0.0003999999999999993,0.0011000000000000003,0.0059,0.0019666666666666665,True
971,2,Head_8,0.0,0.0027,0.0042,0.0057,0.0027,0.0014999999999999996,0.0015000000000000005,0.0057,0.0019,True
972,5,Head_23,0.0,0.0026,0.0045,0.0057,0.0026,0.0018999999999999998,0.0012000000000000005,0.0057,0.0019,True
973,0,Head_1,0.0,0.0023,0.0038,0.0056,0.0023,0.0015,0.0018,0.0056,0.0018666666666666666,True
974,0,Head_12,0.0,0.0026,0.0037,0.0056,0.0026,0.0011000000000000003,0.0018999999999999998,0.0056,0.0018666666666666666,True
975,0,Head_27,0.0,0.0027,0.0041,0.0056,0.0027,0.0014000000000000002,0.0014999999999999996,0.0056,0.0018666666666666666,True
976,5,Head_21,0.0,0.003,0.0044,0.0056,0.003,0.0014000000000000002,0.0011999999999999997,0.0056,0.0018666666666666666,True
977,0,Head_28,0.0,0.0026,0.0041,0.0055,0.0026,0.0015000000000000005,0.0013999999999999993,0.0055,0.0018333333333333333,True
978,18,Head_17,0.0,0.0037,0.0045,0.0054,0.0037,0.0007999999999999995,0.0009000000000000006,0.0054,0.0018000000000000002,True
979,0,Head_5,0.0,0.0024,0.0039,0.0053,0.0024,0.0015,0.0014000000000000002,0.0053,0.0017666666666666666,True
980,1,Head_16,0.0,0.0025,0.0037,0.0053,0.0025,0.0012000000000000001,0.0015999999999999999,0.0053,0.0017666666666666666,True
981,3,Head_6,0.0,0.0026,0.0041,0.0053,0.0026,0.0015000000000000005,0.0011999999999999997,0.0053,0.0017666666666666666,True
982,0,Head_25,0.0,0.0026,0.0037,0.0052,0.0026,0.0011000000000000003,0.0014999999999999996,0.0052,0.0017333333333333333,True
983,20,Head_5,0.0,0.0025,0.0037,0.0052,0.0025,0.0012000000000000001,0.0014999999999999996,0.0052,0.0017333333333333333,True
984,0,Head_15,0.0,0.0022,0.0035,0.0051,0.0022,0.0013,0.0016000000000000003,0.0051,0.0017000000000000001,True
985,18,Head_13,0.0,0.0026,0.0035,0.0051,0.0026,0.0009000000000000002,0.0016000000000000003,0.0051,0.0017000000000000001,True
986,18,Head_6,0.0,0.003,0.004,0.005,0.003,0.001,0.001,0.005,0.0016666666666666668,True
987,0,Head_20,0.0,0.0045,0.0054,0.0046,0.0045,0.0009000000000000006,-0.0008000000000000004,0.0046,0.0015333333333333334,False
988,1,Head_7,0.0,0.0017,0.0028,0.0046,0.0017,0.0011,0.0018,0.0046,0.0015333333333333334,True
989,3,Head_5,0.0,0.0026,0.0036,0.0045,0.0026,0.001,0.0008999999999999998,0.0045,0.0014999999999999998,True
990,3,Head_13,0.0,0.0019,0.003,0.0045,0.0019,0.0011,0.0014999999999999996,0.0045,0.0014999999999999998,True
991,0,Head_7,0.0,0.0023,0.0034,0.0044,0.0023,0.0010999999999999998,0.0010000000000000005,0.0044,0.0014666666666666667,True
992,1,Head_17,0.0,0.0018,0.0032,0.0044,0.0018,0.0014000000000000002,0.0012000000000000001,0.0044,0.0014666666666666667,True
993,15,Head_28,0.0,0.0033,0.0039,0.0044,0.0033,0.0005999999999999998,0.0005000000000000004,0.0044,0.0014666666666666667,True
994,0,Head_21,0.0,0.0025,0.0038,0.0043,0.0025,0.0013,0.0005,0.0043,0.0014333333333333333,True
995,29,Head_18,0.0,0.0025,0.0033,0.0043,0.0025,0.0007999999999999999,0.001,0.0043,0.0014333333333333333,True
996,23,Head_26,0.0,0.0024,0.0034,0.0041,0.0024,0.001,0.0007000000000000005,0.0041,0.0013666666666666669,True
997,2,Head_27,0.0,0.0019,0.0026,0.0039,0.0019,0.0006999999999999999,0.0013,0.0039,0.0013,True
998,0,Head_3,0.0,0.0018,0.0029,0.0037,0.0018,0.0010999999999999998,0.0008000000000000004,0.0037,0.0012333333333333335,True
999,2,Head_20,0.0,0.003,0.0034,0.0035,0.003,0.00039999999999999975,0.00010000000000000026,0.0035,0.0011666666666666668,True
1000,0,Head_26,0.0,0.0015,0.0024,0.0033,0.0015,0.0008999999999999998,0.0009000000000000002,0.0033,0.0011,True
1001,2,Head_21,0.0,0.0015,0.0023,0.0031,0.0015,0.0007999999999999999,0.0007999999999999999,0.0031,0.0010333333333333334,True
1002,0,Head_18,0.0,0.0011,0.0019,0.003,0.0011,0.0007999999999999999,0.0011,0.003,0.001,True
1003,0,Head_24,0.0,0.0013,0.0022,0.003,0.0013,0.0009000000000000002,0.0007999999999999999,0.003,0.001,True
1004,2,Head_31,0.0,0.0016,0.0023,0.003,0.0016,0.0006999999999999999,0.0007000000000000001,0.003,0.001,True
1005,0,Head_4,0.0,0.0016,0.0025,0.0029,0.0016,0.0009,0.00039999999999999975,0.0029,0.0009666666666666666,True
1006,0,Head_6,0.0,0.0014,0.0022,0.0029,0.0014,0.0008000000000000001,0.0006999999999999997,0.0029,0.0009666666666666666,True
1007,1,Head_18,0.0,0.0016,0.0021,0.0029,0.0016,0.0004999999999999998,0.0007999999999999999,0.0029,0.0009666666666666666,True
1008,2,Head_11,0.0,0.0014,0.0021,0.0029,0.0014,0.0006999999999999999,0.0007999999999999999,0.0029,0.0009666666666666666,True
1009,1,Head_5,0.0,0.0016,0.0022,0.0028,0.0016,0.0006000000000000001,0.0005999999999999998,0.0028,0.0009333333333333333,True
1010,1,Head_13,0.0,0.0016,0.0022,0.0028,0.0016,0.0006000000000000001,0.0005999999999999998,0.0028,0.0009333333333333333,True
1011,19,Head_26,0.0,0.0017,0.0022,0.0028,0.0017,0.0005000000000000002,0.0005999999999999998,0.0028,0.0009333333333333333,True
1012,2,Head_30,0.0,0.0018,0.0023,0.0027,0.0018,0.0005,0.0004000000000000002,0.0027,0.0009000000000000001,True
1013,10,Head_12,0.0,0.0013,0.002,0.0026,0.0013,0.0007000000000000001,0.0005999999999999998,0.0026,0.0008666666666666666,True
1014,0,Head_2,0.0,0.0021,0.0024,0.0025,0.0021,0.0002999999999999999,0.00010000000000000026,0.0025,0.0008333333333333334,True
1015,1,Head_1,0.0,0.0016,0.0019,0.0024,0.0016,0.0002999999999999999,0.0004999999999999998,0.0024,0.0007999999999999999,True
1016,3,Head_4,0.0,0.0016,0.0018,0.0021,0.0016,0.00019999999999999987,0.0002999999999999999,0.0021,0.0007,True
1017,0,Head_0,0.0,0.001,0.0012,0.0013,0.001,0.00019999999999999987,0.00010000000000000005,0.0013,0.0004333333333333333,True
1018,0,Head_30,0.0,0.0009,0.0007,0.0012,0.0009,-0.00019999999999999998,0.0004999999999999999,0.0012,0.00039999999999999996,False
1019,1,Head_25,0.0,0.0006,0.0008,0.0011,0.0006,0.0002000000000000001,0.00030000000000000003,0.0011,0.00036666666666666667,True
1020,1,Head_4,0.0,0.0006,0.0008,0.001,0.0006,0.0002000000000000001,0.00019999999999999998,0.001,0.0003333333333333333,True
1021,1,Head_24,0.0,0.0005,0.0006,0.0007,0.0005,9.999999999999994e-05,0.00010000000000000005,0.0007,0.00023333333333333333,True
1022,1,Head_27,0.0,0.0005,0.0006,0.0007,0.0005,9.999999999999994e-05,0.00010000000000000005,0.0007,0.00023333333333333333,True
1023,1,Head_26,0.0,0.0004,0.0005,0.0006,0.0004,9.999999999999999e-05,9.999999999999994e-05,0.0006,0.00019999999999999998,True
1024,0,Head_31,0.0,3.1054e-05,3.916e-05,3.4571e-05,3.1054e-05,8.106e-06,-4.589e-06,3.4571e-05,1.1523666666666666e-05,False
